movement_id,startX,startY,endX,endY,deltaX,deltaY,distance,duration,velocity
154,892,549,893,548,1,-1,1.414,0.0,0
155,893,548,894,543,1,-5,5.099,0.0,0
156,894,543,894,541,0,-2,2.0,0.0,0
157,894,541,894,537,0,-4,4.0,0.0,0
158,894,537,893,534,-1,-3,3.162,0.0,0
159,893,534,892,531,-1,-3,3.162,0.0,0
160,892,531,890,523,-2,-8,8.246,0.0,0
161,890,523,887,518,-3,-5,5.831,0.0,0
162,887,518,884,511,-3,-7,7.616,0.0,0
163,884,511,882,507,-2,-4,4.472,0.0,0
164,882,507,882,503,0,-4,4.0,0.0,0
165,882,503,879,493,-3,-10,10.44,0.0,0
166,879,493,878,490,-1,-3,3.162,0.0,0
167,878,490,876,484,-2,-6,6.325,0.0,0
168,876,484,876,484,0,0,0.0,0.0,0
169,876,484,875,482,-1,-2,2.236,0.0,0
170,875,482,875,481,0,-1,1.0,0.0,0
171,875,481,875,480,0,-1,1.0,0.0,0
172,875,480,874,479,-1,-1,1.414,0.0,0
173,874,479,874,478,0,-1,1.0,0.0,0
174,874,478,873,476,-1,-2,2.236,0.0,0
175,873,476,872,475,-1,-1,1.414,0.0,0
176,872,475,872,474,0,-1,1.0,0.0,0
177,872,474,875,496,3,22,22.204,0.0,0
178,875,496,880,524,5,28,28.443,0.0,0
179,880,524,889,582,9,58,58.694,0.0,0
180,889,582,895,642,6,60,60.299,0.0,0
181,895,642,898,710,3,68,68.066,0.0,0
182,898,710,898,735,0,25,25.0,0.0,0
183,898,735,898,752,0,17,17.0,0.002,11053.041
184,898,752,892,763,-6,11,12.53,0.0,0
185,892,763,904,773,12,10,15.62,0.0,0
186,904,773,921,783,17,10,19.723,0.0,0
187,921,783,835,772,-86,-11,86.701,0.0,0
188,835,772,770,723,-65,-49,81.4,0.0,0
189,770,723,618,597,-152,-126,197.434,0.0,0
190,618,597,514,510,-104,-87,135.591,0.0,0
191,514,510,458,453,-56,-57,79.906,0.0,0
192,458,453,400,375,-58,-78,97.201,0.0,0
193,400,375,386,349,-14,-26,29.53,0.0,0
194,386,349,380,331,-6,-18,18.974,0.0,0
195,380,331,381,325,1,-6,6.083,0.0,0
196,381,325,399,327,18,2,18.111,0.0,0
197,399,327,418,331,19,4,19.416,0.0,0
198,418,331,448,341,30,10,31.623,0.0,0
199,448,341,484,356,36,15,39.0,0.0,0
200,484,356,506,366,22,10,24.166,0.0,0
201,506,366,542,382,36,16,39.395,0.0,0
202,542,382,576,400,34,18,38.471,0.0,0
203,576,400,599,412,23,12,25.942,0.0,0
204,599,412,618,429,19,17,25.495,0.0,0
205,618,429,633,443,15,14,20.518,0.0,0
206,633,443,651,456,18,13,22.204,0.0,0
207,651,456,664,466,13,10,16.401,0.0,0
208,664,466,670,473,6,7,9.22,0.0,0
209,670,473,672,475,2,2,2.828,0.0,0
210,672,475,682,475,10,0,10.0,0.0,0
211,682,475,707,476,25,1,25.02,0.0,0
212,707,476,722,476,15,0,15.0,0.0,0
213,722,476,732,476,10,0,10.0,0.0,0
214,732,476,734,476,2,0,2.0,0.0,0
215,734,476,737,476,3,0,3.0,0.0,0
216,737,476,738,476,1,0,1.0,0.0,0
217,738,476,740,476,2,0,2.0,0.0,0
218,740,476,741,476,1,0,1.0,0.0,0
219,741,476,743,476,2,0,2.0,0.0,0
220,743,476,745,475,2,-1,2.236,0.0,0
221,745,475,746,475,1,0,1.0,0.0,0
222,746,475,747,475,1,0,1.0,0.0,0
223,747,475,751,474,4,-1,4.123,0.0,0
224,751,474,752,474,1,0,1.0,0.0,0
225,752,474,755,473,3,-1,3.162,0.0,0
226,755,473,757,472,2,-1,2.236,0.0,0
227,757,472,759,472,2,0,2.0,0.0,0
228,759,472,760,472,1,0,1.0,0.001,960.454
229,760,472,761,472,1,0,1.0,0.0,0
230,761,472,762,472,1,0,1.0,0.0,0
231,762,472,763,472,1,0,1.0,0.0,0
232,763,472,763,471,0,-1,1.0,0.0,0
1,567,313,572,309,5,-4,6.403,0.001,6346.089
2,572,309,589,302,17,-7,18.385,0.0,0
3,589,302,639,306,50,4,50.16,0.0,0
4,639,306,661,313,22,7,23.087,0.0,0
5,661,313,689,323,28,10,29.732,0.0,0
6,689,323,720,335,31,12,33.242,0.0,0
7,720,335,739,342,19,7,20.248,0.0,0
8,739,342,760,348,21,6,21.84,0.0,0
9,760,348,768,350,8,2,8.246,0.0,0
10,768,350,783,354,15,4,15.524,0.0,0
11,783,354,790,356,7,2,7.28,0.0,0
12,790,356,797,360,7,4,8.062,0.0,0
13,797,360,807,367,10,7,12.207,0.0,0
14,807,367,810,369,3,2,3.606,0.0,0
15,810,369,811,371,1,2,2.236,0.0,0
16,811,371,812,372,1,1,1.414,0.0,0
17,812,372,812,373,0,1,1.0,0.0,0
18,812,373,813,373,1,0,1.0,0.0,0
19,813,373,813,374,0,1,1.0,0.0,0
20,813,374,812,374,-1,0,1.0,0.0,0
21,812,374,811,374,-1,0,1.0,0.0,0
22,811,374,811,373,0,-1,1.0,0.0,0
23,811,373,810,373,-1,0,1.0,0.0,0
24,810,373,810,372,0,-1,1.0,0.0,0
25,810,372,810,372,0,0,0.0,0.0,0
26,810,372,810,372,0,0,0.0,0.0,0
27,810,372,810,372,0,0,0.0,0.0,0
28,810,372,810,372,0,0,0.0,0.0,0
29,810,372,809,372,-1,0,1.0,0.0,0
30,809,372,809,374,0,2,2.0,0.0,0
31,809,374,809,375,0,1,1.0,0.0,0
32,809,375,808,380,-1,5,5.099,0.001,5139.831
33,808,380,807,384,-1,4,4.123,0.0,0
34,807,384,806,388,-1,4,4.123,0.0,0
35,806,388,806,390,0,2,2.0,0.0,0
36,806,390,805,393,-1,3,3.162,0.0,0
37,805,393,805,396,0,3,3.0,0.0,0
38,805,396,805,397,0,1,1.0,0.0,0
39,805,397,803,399,-2,2,2.828,0.0,0
40,803,399,803,401,0,2,2.0,0.0,0
41,803,401,803,402,0,1,1.0,0.0,0
42,803,402,802,404,-1,2,2.236,0.0,0
43,802,404,802,407,0,3,3.0,0.0,0
44,802,407,802,411,0,4,4.0,0.0,0
45,802,411,802,412,0,1,1.0,0.0,0
46,802,412,801,415,-1,3,3.162,0.0,0
47,801,415,800,418,-1,3,3.162,0.0,0
48,800,418,800,420,0,2,2.0,0.0,0
49,800,420,799,421,-1,1,1.414,0.0,0
50,799,421,799,423,0,2,2.0,0.0,0
51,799,423,798,424,-1,1,1.414,0.0,0
52,798,424,798,426,0,2,2.0,0.0,0
53,798,426,798,428,0,2,2.0,0.0,0
54,798,428,798,431,0,3,3.0,0.0,0
55,798,431,798,433,0,2,2.0,0.0,0
56,798,433,798,436,0,3,3.0,0.0,0
57,798,436,798,436,0,0,0.0,0.0,0
58,798,436,798,437,0,1,1.0,0.0,0
59,798,437,798,441,0,4,4.0,0.0,0
60,798,441,798,442,0,1,1.0,0.0,0
61,798,442,798,445,0,3,3.0,0.0,0
62,798,445,798,446,0,1,1.0,0.0,0
63,798,446,798,448,0,2,2.0,0.0,0
64,798,448,798,449,0,1,1.0,0.0,0
65,798,449,798,450,0,1,1.0,0.0,0
66,798,450,798,451,0,1,1.0,0.0,0
67,798,451,798,452,0,1,1.0,0.0,0
68,798,452,798,455,0,3,3.0,0.0,0
69,798,455,797,457,-1,2,2.236,0.0,0
70,797,457,796,458,-1,1,1.414,0.0,0
71,796,458,796,460,0,2,2.0,0.0,0
72,796,460,795,462,-1,2,2.236,0.0,0
73,795,462,795,466,0,4,4.0,0.0,0
74,795,466,795,468,0,2,2.0,0.0,0
75,795,468,794,468,-1,0,1.0,0.0,0
76,794,468,794,470,0,2,2.0,0.0,0
77,794,470,794,471,0,1,1.0,0.001,1009.217
78,794,471,794,472,0,1,1.0,0.0,0
79,794,472,794,473,0,1,1.0,0.0,0
1,567,313,572,309,5,-4,6.403,0.0,0
2,572,309,589,302,17,-7,18.385,0.0,0
3,589,302,639,306,50,4,50.16,0.0,0
4,639,306,661,313,22,7,23.087,0.0,0
5,661,313,689,323,28,10,29.732,0.0,0
6,689,323,720,335,31,12,33.242,0.0,0
7,720,335,739,342,19,7,20.248,0.0,0
8,739,342,760,348,21,6,21.84,0.0,0
9,760,348,768,350,8,2,8.246,0.0,0
10,768,350,783,354,15,4,15.524,0.0,0
11,783,354,790,356,7,2,7.28,0.0,0
12,790,356,797,360,7,4,8.062,0.0,0
13,797,360,807,367,10,7,12.207,0.0,0
14,807,367,810,369,3,2,3.606,0.0,0
15,810,369,811,371,1,2,2.236,0.0,0
16,811,371,812,372,1,1,1.414,0.0,0
17,812,372,812,373,0,1,1.0,0.001,1004.864
18,812,373,813,373,1,0,1.0,0.0,0
19,813,373,813,374,0,1,1.0,0.0,0
20,813,374,812,374,-1,0,1.0,0.0,0
21,812,374,811,374,-1,0,1.0,0.0,0
22,811,374,811,373,0,-1,1.0,0.0,0
23,811,373,810,373,-1,0,1.0,0.0,0
24,810,373,810,372,0,-1,1.0,0.0,0
25,810,372,810,372,0,0,0.0,0.0,0
26,810,372,810,372,0,0,0.0,0.0,0
27,810,372,810,372,0,0,0.0,0.0,0
28,810,372,810,372,0,0,0.0,0.0,0
29,810,372,809,372,-1,0,1.0,0.0,0
30,809,372,809,374,0,2,2.0,0.0,0
31,809,374,809,375,0,1,1.0,0.0,0
32,809,375,808,380,-1,5,5.099,0.0,0
33,808,380,807,384,-1,4,4.123,0.0,0
34,807,384,806,388,-1,4,4.123,0.0,0
35,806,388,806,390,0,2,2.0,0.0,0
36,806,390,805,393,-1,3,3.162,0.0,0
37,805,393,805,396,0,3,3.0,0.0,0
38,805,396,805,397,0,1,1.0,0.0,0
39,805,397,803,399,-2,2,2.828,0.0,0
40,803,399,803,401,0,2,2.0,0.0,0
41,803,401,803,402,0,1,1.0,0.0,0
42,803,402,802,404,-1,2,2.236,0.0,0
43,802,404,802,407,0,3,3.0,0.0,0
44,802,407,802,411,0,4,4.0,0.0,0
45,802,411,802,412,0,1,1.0,0.0,0
46,802,412,801,415,-1,3,3.162,0.0,0
47,801,415,800,418,-1,3,3.162,0.0,0
48,800,418,800,420,0,2,2.0,0.0,0
49,800,420,799,421,-1,1,1.414,0.0,0
50,799,421,799,423,0,2,2.0,0.0,0
51,799,423,798,424,-1,1,1.414,0.0,0
52,798,424,798,426,0,2,2.0,0.0,0
53,798,426,798,428,0,2,2.0,0.0,0
54,798,428,798,431,0,3,3.0,0.0,0
55,798,431,798,433,0,2,2.0,0.0,0
56,798,433,798,436,0,3,3.0,0.0,0
57,798,436,798,436,0,0,0.0,0.0,0
58,798,436,798,437,0,1,1.0,0.0,0
59,798,437,798,441,0,4,4.0,0.0,0
60,798,441,798,442,0,1,1.0,0.001,997.219
61,798,442,798,445,0,3,3.0,0.0,0
62,798,445,798,446,0,1,1.0,0.0,0
63,798,446,798,448,0,2,2.0,0.0,0
64,798,448,798,449,0,1,1.0,0.0,0
65,798,449,798,450,0,1,1.0,0.0,0
66,798,450,798,451,0,1,1.0,0.0,0
67,798,451,798,452,0,1,1.0,0.0,0
68,798,452,798,455,0,3,3.0,0.0,0
69,798,455,797,457,-1,2,2.236,0.0,0
70,797,457,796,458,-1,1,1.414,0.0,0
71,796,458,796,460,0,2,2.0,0.0,0
72,796,460,795,462,-1,2,2.236,0.0,0
73,795,462,795,466,0,4,4.0,0.0,0
74,795,466,795,468,0,2,2.0,0.0,0
75,795,468,794,468,-1,0,1.0,0.0,0
76,794,468,794,470,0,2,2.0,0.0,0
77,794,470,794,471,0,1,1.0,0.0,0
78,794,471,794,472,0,1,1.0,0.0,0
79,794,472,794,473,0,1,1.0,0.0,0
80,794,473,799,481,5,8,9.434,0.0,0
81,799,481,823,515,24,34,41.617,0.0,0
82,823,515,858,560,35,45,57.009,0.0,0
83,858,560,888,597,30,37,47.634,0.0,0
84,888,597,928,661,40,64,75.472,0.0,0
85,928,661,942,685,14,24,27.785,0.0,0
86,942,685,955,708,13,23,26.42,0.0,0
87,955,708,963,730,8,22,23.409,0.0,0
88,963,730,963,731,0,1,1.0,0.0,0
89,963,731,964,746,1,15,15.033,0.0,0
90,964,746,965,756,1,10,10.05,0.0,0
91,965,756,967,764,2,8,8.246,0.0,0
92,967,764,969,778,2,14,14.142,0.0,0
93,969,778,970,782,1,4,4.123,0.0,0
94,970,782,970,783,0,1,1.0,0.0,0
95,970,783,1461,18,491,-765,909.014,0.0,0
96,1461,18,1401,48,-60,30,67.082,0.0,0
97,1401,48,1311,99,-90,51,103.446,0.0,0
98,1311,99,1185,173,-126,74,146.123,0.0,0
99,1185,173,1117,221,-68,48,83.235,0.0,0
100,1117,221,1077,252,-40,31,50.606,0.0,0
101,1077,252,1040,279,-37,27,45.804,0.0,0
102,1040,279,1028,288,-12,9,15.0,0.0,0
103,1028,288,1020,292,-8,4,8.944,0.0,0
104,1020,292,1014,309,-6,17,18.028,0.0,0
105,1014,309,1000,340,-14,31,34.015,0.0,0
106,1000,340,978,373,-22,33,39.661,0.0,0
107,978,373,949,409,-29,36,46.228,0.0,0
108,949,409,912,444,-37,35,50.931,0.0,0
109,912,444,890,461,-22,17,27.803,0.0,0
110,890,461,869,476,-21,15,25.807,0.0,0
111,869,476,860,482,-9,6,10.817,0.0,0
112,860,482,857,484,-3,2,3.606,0.0,0
113,857,484,852,486,-5,2,5.385,0.0,0
114,852,486,850,487,-2,1,2.236,0.001,2240.504
115,850,487,849,488,-1,1,1.414,0.0,0
116,849,488,847,488,-2,0,2.0,0.0,0
117,847,488,846,489,-1,1,1.414,0.0,0
118,846,489,844,490,-2,1,2.236,0.0,0
119,844,490,843,490,-1,0,1.0,0.0,0
120,843,490,842,490,-1,0,1.0,0.0,0
121,842,490,842,490,0,0,0.0,0.0,0
122,842,490,840,489,-2,-1,2.236,0.0,0
123,840,489,839,488,-1,-1,1.414,0.0,0
124,839,488,838,487,-1,-1,1.414,0.0,0
125,838,487,838,484,0,-3,3.0,0.0,0
126,838,484,837,483,-1,-1,1.414,0.0,0
127,837,483,836,480,-1,-3,3.162,0.0,0
128,836,480,835,479,-1,-1,1.414,0.0,0
129,835,479,835,478,0,-1,1.0,0.0,0
130,835,478,835,476,0,-2,2.0,0.0,0
131,835,476,834,476,-1,0,1.0,0.0,0
132,834,476,834,476,0,0,0.0,0.0,0
133,834,476,834,475,0,-1,1.0,0.0,0
134,834,475,834,474,0,-1,1.0,0.0,0
135,834,474,834,472,0,-2,2.0,0.0,0
136,834,472,834,471,0,-1,1.0,0.0,0
137,834,471,834,470,0,-1,1.0,0.0,0
138,834,470,834,469,0,-1,1.0,0.0,0
1,571,228,582,235,11,7,13.038,0.0,0
2,582,235,615,257,33,22,39.661,0.001,40802.198
3,615,257,653,281,38,24,44.944,0.0,0
4,653,281,773,372,120,91,150.602,0.0,0
5,773,372,810,400,37,28,46.4,0.0,0
6,810,400,834,420,24,20,31.241,0.0,0
7,834,420,841,428,7,8,10.63,0.0,0
8,841,428,841,426,0,-2,2.0,0.0,0
9,841,426,839,420,-2,-6,6.325,0.0,0
10,839,420,837,414,-2,-6,6.325,0.0,0
11,837,414,836,405,-1,-9,9.055,0.0,0
12,836,405,835,402,-1,-3,3.162,0.0,0
13,835,402,834,401,-1,-1,1.414,0.0,0
14,834,401,834,399,0,-2,2.0,0.0,0
15,834,399,834,398,0,-1,1.0,0.0,0
16,834,398,834,396,0,-2,2.0,0.0,0
17,834,396,834,395,0,-1,1.0,0.0,0
18,834,395,834,394,0,-1,1.0,0.0,0
19,834,394,834,392,0,-2,2.0,0.0,0
20,834,392,834,391,0,-1,1.0,0.0,0
21,834,391,834,390,0,-1,1.0,0.0,0
22,834,390,834,388,0,-2,2.0,0.0,0
23,834,388,834,387,0,-1,1.0,0.0,0
24,834,387,834,386,0,-1,1.0,0.0,0
25,834,386,834,385,0,-1,1.0,0.0,0
26,834,385,834,383,0,-2,2.0,0.0,0
27,834,383,834,382,0,-1,1.0,0.0,0
28,834,382,834,381,0,-1,1.0,0.0,0
29,834,381,834,380,0,-1,1.0,0.001,973.834
30,834,380,834,379,0,-1,1.0,0.0,0
31,834,379,834,378,0,-1,1.0,0.0,0
32,834,378,834,377,0,-1,1.0,0.0,0
33,834,377,834,376,0,-1,1.0,0.0,0
34,834,376,834,374,0,-2,2.0,0.0,0
35,834,374,834,374,0,0,0.0,0.0,0
36,834,374,833,374,-1,0,1.0,0.0,0
37,833,374,832,377,-1,3,3.162,0.0,0
38,832,377,832,379,0,2,2.0,0.0,0
39,832,379,830,381,-2,2,2.828,0.0,0
40,830,381,830,383,0,2,2.0,0.0,0
41,830,383,828,387,-2,4,4.472,0.0,0
42,828,387,827,388,-1,1,1.414,0.0,0
43,827,388,825,391,-2,3,3.606,0.0,0
44,825,391,823,394,-2,3,3.606,0.0,0
45,823,394,823,396,0,2,2.0,0.0,0
46,823,396,821,398,-2,2,2.828,0.0,0
47,821,398,820,400,-1,2,2.236,0.0,0
48,820,400,819,402,-1,2,2.236,0.0,0
49,819,402,818,404,-1,2,2.236,0.0,0
50,818,404,817,407,-1,3,3.162,0.0,0
51,817,407,817,409,0,2,2.0,0.0,0
52,817,409,816,412,-1,3,3.162,0.0,0
53,816,412,814,415,-2,3,3.606,0.0,0
54,814,415,814,417,0,2,2.0,0.0,0
55,814,417,812,420,-2,3,3.606,0.0,0
56,812,420,812,421,0,1,1.0,0.0,0
57,812,421,811,423,-1,2,2.236,0.0,0
58,811,423,811,424,0,1,1.0,0.001,1019.272
59,811,424,811,427,0,3,3.0,0.0,0
60,811,427,810,427,-1,0,1.0,0.0,0
61,810,427,810,428,0,1,1.0,0.0,0
62,810,428,810,430,0,2,2.0,0.0,0
63,810,430,810,433,0,3,3.0,0.0,0
64,810,433,810,436,0,3,3.0,0.0,0
65,810,436,810,440,0,4,4.0,0.0,0
66,810,440,810,445,0,5,5.0,0.0,0
67,810,445,810,447,0,2,2.0,0.0,0
68,810,447,810,451,0,4,4.0,0.0,0
69,810,451,809,451,-1,0,1.0,0.0,0
70,809,451,809,452,0,1,1.0,0.0,0
71,809,452,809,454,0,2,2.0,0.0,0
72,809,454,809,455,0,1,1.0,0.0,0
73,809,455,809,457,0,2,2.0,0.0,0
74,809,457,809,458,0,1,1.0,0.0,0
75,809,458,809,459,0,1,1.0,0.0,0
76,809,459,808,460,-1,1,1.414,0.0,0
77,808,460,808,461,0,1,1.0,0.0,0
78,808,461,807,462,-1,1,1.414,0.0,0
79,807,462,807,464,0,2,2.0,0.0,0
80,807,464,807,466,0,2,2.0,0.0,0
81,807,466,807,467,0,1,1.0,0.0,0
1,594,254,616,267,22,13,25.554,0.0,0
2,616,267,639,280,23,13,26.42,0.0,0
3,639,280,703,316,64,36,73.43,0.0,0
4,703,316,780,364,77,48,90.736,0.0,0
5,780,364,781,364,1,0,1.0,0.0,0
6,781,364,782,364,1,0,1.0,0.0,0
7,782,364,783,364,1,0,1.0,0.0,0
8,783,364,785,364,2,0,2.0,0.0,0
9,785,364,785,364,0,0,0.0,0.0,0
10,785,364,786,364,1,0,1.0,0.0,0
11,786,364,786,365,0,1,1.0,0.0,0
12,786,365,786,365,0,0,0.0,0.0,0
13,786,365,786,365,0,0,0.0,0.0,0
14,786,365,786,365,0,0,0.0,0.0,0
15,786,365,785,367,-1,2,2.236,0.0,0
16,785,367,783,372,-2,5,5.385,0.0,0
17,783,372,781,376,-2,4,4.472,0.001,4494.967
18,781,376,780,378,-1,2,2.236,0.0,0
19,780,378,779,380,-1,2,2.236,0.0,0
20,779,380,778,381,-1,1,1.414,0.0,0
21,778,381,778,382,0,1,1.0,0.0,0
22,778,382,778,383,0,1,1.0,0.0,0
23,778,383,777,384,-1,1,1.414,0.0,0
24,777,384,776,386,-1,2,2.236,0.0,0
25,776,386,775,388,-1,2,2.236,0.0,0
26,775,388,775,390,0,2,2.0,0.0,0
27,775,390,773,394,-2,4,4.472,0.0,0
28,773,394,773,396,0,2,2.0,0.0,0
29,773,396,771,398,-2,2,2.828,0.0,0
30,771,398,770,399,-1,1,1.414,0.0,0
31,770,399,770,402,0,3,3.0,0.0,0
32,770,402,769,404,-1,2,2.236,0.0,0
33,769,404,768,407,-1,3,3.162,0.0,0
34,768,407,767,411,-1,4,4.123,0.0,0
35,767,411,765,413,-2,2,2.828,0.0,0
36,765,413,764,416,-1,3,3.162,0.0,0
37,764,416,762,420,-2,4,4.472,0.0,0
38,762,420,762,421,0,1,1.0,0.0,0
39,762,421,761,424,-1,3,3.162,0.0,0
40,761,424,760,426,-1,2,2.236,0.0,0
41,760,426,760,427,0,1,1.0,0.0,0
42,760,427,760,428,0,1,1.0,0.0,0
43,760,428,760,428,0,0,0.0,0.0,0
44,760,428,761,430,1,2,2.236,0.0,0
45,761,430,761,431,0,1,1.0,0.0,0
46,761,431,763,435,2,4,4.472,0.0,0
47,763,435,765,439,2,4,4.472,0.0,0
48,765,439,767,444,2,5,5.385,0.0,0
49,767,444,768,447,1,3,3.162,0.0,0
50,768,447,769,451,1,4,4.123,0.0,0
51,769,451,770,453,1,2,2.236,0.0,0
52,770,453,770,455,0,2,2.0,0.0,0
53,770,455,770,457,0,2,2.0,0.0,0
54,770,457,770,458,0,1,1.0,0.0,0
55,770,458,771,460,1,2,2.236,0.0,0
56,771,460,772,462,1,2,2.236,0.0,0
57,772,462,772,463,0,1,1.0,0.0,0
58,772,463,773,466,1,3,3.162,0.0,0
59,773,466,773,467,0,1,1.0,0.0,0
60,773,467,773,468,0,1,1.0,0.001,1001.984
61,773,468,773,471,0,3,3.0,0.0,0
62,773,471,773,472,0,1,1.0,0.0,0
63,773,472,773,473,0,1,1.0,0.0,0
64,773,473,773,475,0,2,2.0,0.0,0
65,773,475,773,476,0,1,1.0,0.0,0
66,773,476,773,476,0,0,0.0,0.0,0
1,594,254,616,267,22,13,25.554,0.0,0
2,616,267,639,280,23,13,26.42,0.0,0
3,639,280,703,316,64,36,73.43,0.0,0
4,703,316,780,364,77,48,90.736,0.001,90204.756
5,780,364,781,364,1,0,1.0,0.0,0
6,781,364,782,364,1,0,1.0,0.0,0
7,782,364,783,364,1,0,1.0,0.0,0
8,783,364,785,364,2,0,2.0,0.0,0
9,785,364,785,364,0,0,0.0,0.0,0
10,785,364,786,364,1,0,1.0,0.0,0
11,786,364,786,365,0,1,1.0,0.0,0
12,786,365,786,365,0,0,0.0,0.0,0
13,786,365,786,365,0,0,0.0,0.0,0
14,786,365,786,365,0,0,0.0,0.0,0
15,786,365,785,367,-1,2,2.236,0.0,0
16,785,367,783,372,-2,5,5.385,0.0,0
17,783,372,781,376,-2,4,4.472,0.0,0
18,781,376,780,378,-1,2,2.236,0.0,0
19,780,378,779,380,-1,2,2.236,0.0,0
20,779,380,778,381,-1,1,1.414,0.0,0
21,778,381,778,382,0,1,1.0,0.0,0
22,778,382,778,383,0,1,1.0,0.0,0
23,778,383,777,384,-1,1,1.414,0.0,0
24,777,384,776,386,-1,2,2.236,0.0,0
25,776,386,775,388,-1,2,2.236,0.0,0
26,775,388,775,390,0,2,2.0,0.0,0
27,775,390,773,394,-2,4,4.472,0.0,0
28,773,394,773,396,0,2,2.0,0.0,0
29,773,396,771,398,-2,2,2.828,0.0,0
30,771,398,770,399,-1,1,1.414,0.0,0
31,770,399,770,402,0,3,3.0,0.0,0
32,770,402,769,404,-1,2,2.236,0.0,0
33,769,404,768,407,-1,3,3.162,0.0,0
34,768,407,767,411,-1,4,4.123,0.0,0
35,767,411,765,413,-2,2,2.828,0.0,0
36,765,413,764,416,-1,3,3.162,0.0,0
37,764,416,762,420,-2,4,4.472,0.0,0
38,762,420,762,421,0,1,1.0,0.0,0
39,762,421,761,424,-1,3,3.162,0.0,0
40,761,424,760,426,-1,2,2.236,0.0,0
41,760,426,760,427,0,1,1.0,0.0,0
42,760,427,760,428,0,1,1.0,0.0,0
43,760,428,760,428,0,0,0.0,0.0,0
44,760,428,761,430,1,2,2.236,0.0,0
45,761,430,761,431,0,1,1.0,0.0,0
46,761,431,763,435,2,4,4.472,0.001,4512.268
47,763,435,765,439,2,4,4.472,0.0,0
48,765,439,767,444,2,5,5.385,0.0,0
49,767,444,768,447,1,3,3.162,0.0,0
50,768,447,769,451,1,4,4.123,0.0,0
51,769,451,770,453,1,2,2.236,0.0,0
52,770,453,770,455,0,2,2.0,0.0,0
53,770,455,770,457,0,2,2.0,0.0,0
54,770,457,770,458,0,1,1.0,0.0,0
55,770,458,771,460,1,2,2.236,0.0,0
56,771,460,772,462,1,2,2.236,0.0,0
57,772,462,772,463,0,1,1.0,0.0,0
58,772,463,773,466,1,3,3.162,0.0,0
59,773,466,773,467,0,1,1.0,0.0,0
60,773,467,773,468,0,1,1.0,0.0,0
61,773,468,773,471,0,3,3.0,0.0,0
62,773,471,773,472,0,1,1.0,0.0,0
63,773,472,773,473,0,1,1.0,0.0,0
64,773,473,773,475,0,2,2.0,0.0,0
65,773,475,773,476,0,1,1.0,0.0,0
66,773,476,773,476,0,0,0.0,0.0,0
67,773,476,786,490,13,14,19.105,0.0,0
68,786,490,831,545,45,55,71.063,0.0,0
69,831,545,868,588,37,43,56.727,0.0,0
70,868,588,917,636,49,48,68.593,0.0,0
71,917,636,944,666,27,30,40.361,0.0,0
72,944,666,959,689,15,23,27.459,0.0,0
73,959,689,962,695,3,6,6.708,0.0,0
74,962,695,963,696,1,1,1.414,0.0,0
75,963,696,973,707,10,11,14.866,0.001,14909.807
76,973,707,983,717,10,10,14.142,0.0,0
77,983,717,996,732,13,15,19.849,0.0,0
78,996,732,1007,743,11,11,15.556,0.0,0
79,1007,743,1023,759,16,16,22.627,0.0,0
80,1023,759,1033,768,10,9,13.454,0.0,0
81,1033,768,1043,778,10,10,14.142,0.0,0
82,1043,778,1048,780,5,2,5.385,0.0,0
83,1048,780,850,776,-198,-4,198.04,0.0,0
84,850,776,792,740,-58,-36,68.264,0.0,0
85,792,740,636,636,-156,-104,187.489,0.0,0
86,636,636,382,459,-254,-177,309.588,0.001,308360.964
87,382,459,266,372,-116,-87,145.0,0.0,0
88,266,372,197,322,-69,-50,85.212,0.0,0
89,197,322,183,313,-14,-9,16.643,0.0,0
90,183,313,170,308,-13,-5,13.928,0.0,0
91,170,308,162,302,-8,-6,10.0,0.0,0
92,162,302,61,211,-101,-91,135.949,0.0,0
93,61,211,0,155,-61,-56,82.807,0.0,0
94,0,155,30,84,30,-71,77.078,0.0,0
95,30,84,58,99,28,15,31.765,0.0,0
96,58,99,118,136,60,37,70.491,0.0,0
97,118,136,180,175,62,39,73.246,0.0,0
98,180,175,241,222,61,47,77.006,0.0,0
99,241,222,266,240,25,18,30.806,0.0,0
100,266,240,286,259,20,19,27.586,0.0,0
101,286,259,288,264,2,5,5.385,0.0,0
102,288,264,289,270,1,6,6.083,0.0,0
103,289,270,318,280,29,10,30.676,0.0,0
104,318,280,346,292,28,12,30.463,0.0,0
105,346,292,438,339,92,47,103.31,0.0,0
106,438,339,539,397,101,58,116.469,0.0,0
107,539,397,596,428,57,31,64.885,0.0,0
108,596,428,630,453,34,25,42.202,0.0,0
109,630,453,635,456,5,3,5.831,0.0,0
110,635,456,650,457,15,1,15.033,0.0,0
111,650,457,678,460,28,3,28.16,0.0,0
112,678,460,698,463,20,3,20.224,0.0,0
113,698,463,715,466,17,3,17.263,0.0,0
114,715,466,722,466,7,0,7.0,0.0,0
115,722,466,725,466,3,0,3.0,0.0,0
116,725,466,728,466,3,0,3.0,0.0,0
117,728,466,729,466,1,0,1.0,0.0,0
118,729,466,737,467,8,1,8.062,0.0,0
119,737,467,756,470,19,3,19.235,0.0,0
120,756,470,774,473,18,3,18.248,0.0,0
121,774,473,786,475,12,2,12.166,0.001,12057.162
122,786,475,794,476,8,1,8.062,0.0,0
123,794,476,795,477,1,1,1.414,0.0,0
124,795,477,796,478,1,1,1.414,0.0,0
